original_text,length,label_true,label_pred,confidence,is_correct,error_type
uber stock price target raised to 49 from 47 at bofa securities,13,1,1,0.9389103,True,None
uber stock price target raised to 50 from 45 at oppenheimer,13,1,1,0.88897574,True,None
uber stock price target raised to 52 from 50 at wedbush,13,1,1,0.9769569,True,None
uber stock price target raised to 54 from 50 at deutsche bank,12,1,1,0.9669786,True,None
ubs raises peloton s price target to 40,12,1,1,0.52615815,True,None
ubs upgrades hasbro on strong sales of frozen ii dolls into black friday,12,1,1,0.95052207,True,None
udr upgraded to overweight from sector weight at keybanc capital,12,1,1,0.96861446,True,None
unisys stock price target raised to 21 from 18 at sidoti co,12,1,1,0.95861787,True,None
unitedhealth stock price target raised to 338 from 303 at cfra,12,1,1,0.94153386,True,None
upgrades 11 25 <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER>,12,1,1,0.9275616,True,None
upgrades 4 7 <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER>,11,1,1,0.9482474,True,None
vertex pharmaceuticals stock price target raised to 248 from 240 at bmo capital,11,1,1,0.95695794,True,None
vertical research expects allison transmission to break out,11,1,1,0.96682847,True,None
voyager therapeutics started at outperform with 26 stock price target at oppenheimer,11,1,1,0.9521387,True,None
walt disney stock price target raised to 143 from 141 at imperial capital,10,1,1,0.9443567,True,None
wells fargo analyst dori kesten lifted her rating on marriott <TICKER> to overweight noting that the hotel chain s sha,9,1,1,0.87877196,True,None
wells still optimistic about price increase on t mobile after unsurprising ceo change,8,1,1,0.89302874,True,None
westlake chemical stock price target raised to 65 vs 64 at bofa merrill lynch,8,1,1,0.56236297,True,None
westrock stock price target raised to 48 from 42 at bofa merrill lynch,6,1,1,0.9348057,True,None
westrock upgraded to buy from neutral at bofa merrill lynch,19,2,2,0.99827766,True,None
why credit suisse sees the s p 500 gaining 10 in 2020,17,2,2,0.8836258,True,None
williams cos initiated as buy with 27 price target at suntrust robinson humphrey,16,2,2,0.9771392,True,None
workday added to goldman s conviction list stock gains,16,2,2,0.9780669,True,None
zendesk stock price target raised to 85 from 75 at stifel nicolaus,16,2,2,0.63916194,True,None
zendesk targets raised after solid results,16,2,2,0.63916194,True,None
<TICKER> mkm partners puts a number on victoria s secret,15,2,1,0.9462316,False,True_2_Pred_1
<TICKER> baird returns to wingstop bull camp,15,2,2,0.928737,True,None
analysts react to federal communications commission decision on intelsat c band spectrum auction,14,2,2,0.97506225,True,None
arex capital ramps up pressure on zagg,13,1,1,0.9046441,True,None
aviation capital group assigned baa2 rating by moody s,13,2,2,0.83254683,True,None
benzinga s top upgrades downgrades for december 17 2019,13,2,1,0.86423296,False,True_2_Pred_1
benzinga s top upgrades downgrades for november 25 2019,13,2,2,0.8593068,True,None
brp group started at hold with 18 stock price target at jefferies,12,1,1,0.8238236,True,None
btig resumes coverage on range of healthcare stocks neutral on abbvie,12,1,1,0.9790284,True,None
bull camp empty on sally beauty,12,2,1,0.84338677,False,True_2_Pred_1
ca 10 60 that s what analysts think vecima networks inc is worth after these results,12,2,1,0.8441495,False,True_2_Pred_1
chicken soup for the soul entertainment inc third quarter results here s what analysts are forecasting for next year,11,2,2,0.526972,True,None
citron research owned by the prominent short seller andrew left placed a 5 price target on <TICKER>,11,2,1,0.67995596,False,True_2_Pred_1
coin toss morgan stanley raises tesla bull case to 500 keeps bear case at 10,10,1,1,0.9772142,True,None
gds holdings limited just released its third quarter earnings here s what analysts think,10,2,2,0.84644955,True,None
global automotive tensioner market 2019 2023 growing adoption of start stop system to boost growth technavio,9,1,1,0.86411124,True,None
here are the biggest analyst calls of the day johnson johnson canopy growth intelsat more,9,2,2,0.95588624,True,None
here are the biggest analyst calls of the day netflix nvidia lyft molson coors snap more,9,2,2,0.7764525,True,None
here are the biggest analyst calls of the day netflix nvidia lyft molson coors snap more,9,2,2,0.8527465,True,None
ii vi inc initiated as neutral at susquehanna,9,2,2,0.96497905,True,None
liveperson started at neutral with 40 stock price target at j p morgan,8,2,1,0.44808576,False,True_2_Pred_1
miller value partners likes these two stocks pessimistic about price decrease on one,8,2,2,0.6445165,True,None
mkm partners puts a number on victoria s secret,7,2,1,0.79639894,False,True_2_Pred_1
morgan stanley has a new favorite pick in the chip space,7,2,2,0.96177274,True,None
mplx initiated as hold with 28 price target at suntrust robinson humphrey,6,1,1,0.9379919,True,None
oppenheimer calls out transformation of big box retailer,6,2,2,0.85643417,True,None
pipestone energy corp just reported and analysts assigned a ca 2 55 price target,22,2,1,0.80129427,False,True_2_Pred_1
royal caribbean cruises ltd full year results just came out here s what analysts are forecasting for next year,22,0,2,0.8126329,False,True_0_Pred_2
spirit airlines inc just released its full year results and analysts are updating their estimates,20,0,0,0.5451292,True,None
stock market update nvidia shares upgraded netflix downgraded,19,2,2,0.9914929,True,None
tjx q3 factset consensus 66 cents,19,2,1,0.8556526,False,True_2_Pred_1
top analyst upgrades and downgrades abbvie biogen boeing etsy gilead gopro micron newmont peloton pfizer valero zynga and more,17,2,2,0.9644047,True,None
twilio inc full year results just came out here s what analysts are forecasting for next year,16,2,2,0.9686326,True,None
upgrades 2 4 <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> downgrades 2 4 <TICKER> <TICKER> <TICKER> <TICKER>,16,0,0,0.7810173,True,None
us 50 08 that s what analysts think weibo corporation is worth after its latest results,16,0,1,0.4097981,False,True_0_Pred_1
valaris started at hold with 4 stock price target at deutsche bank,15,2,2,0.94579864,True,None
william blair sees rivals pressing viasat,15,0,1,0.4974513,False,True_0_Pred_1
aggressive federal reserve boost fails to stop sell off samp p500 economy marketscreener,14,2,2,0.9502318,True,None
bank of ireland cuts key profit target as low rates take toll,14,0,0,0.8277505,True,None
bank of nova scotia scotiabank ceo expects somewhat elevated loan losses for 3 4 quart bankofnovascotia,13,0,2,0.6610158,False,True_0_Pred_2
breakingviews fed s ultra loose efforts will cast long shadow,13,0,1,0.57349396,False,True_0_Pred_1
european banks slash 280bn from main us businesses,13,0,0,0.49688658,True,None
europe s banks were only halfway through cleaning up more than 1 trillion of loans that turned sour in the last cr,13,0,2,0.98791146,False,True_0_Pred_2
eurozone banks returns were already hurting before covid 19 ecb says,12,2,1,0.76298654,False,True_2_Pred_1
federal reserve liquidity drain spoils virus surge inspired stock buying panic zero hedge,12,0,0,0.9157809,True,None
federal reserve policymakers working to limit damage as pandemic puts u s economy on pause,12,0,1,0.45159703,False,True_0_Pred_1
federal reserve report small business sector highly vulnerable to coronavirus crisis update fedreport economy,11,0,0,0.6817962,True,None
federal reserve warns virus poses new risk to global growth markets,11,0,0,0.4512411,True,None
fed s bullard china to slow noticeably in first quarter due to virus,11,0,2,0.8187111,False,True_0_Pred_2
fed s corporate credit measures to limit buybacks dividend,11,0,0,0.5400837,True,None
fed s williams risks to u s economy still to the downside,11,0,0,0.98274857,True,None
former federal reserve chief bernanke sees bad year no quick recovery economy marketscreener,10,0,2,0.7846855,False,True_0_Pred_2
janet yellen says a v shaped economic recovery is possible but she is worried that the outcome will be worse,10,0,0,0.36542162,True,None
lagarde says ecb running out of room to fight global threats,9,0,2,0.51817924,False,True_0_Pred_2
lagarde says ecb s options limited by low rates low inflation,8,2,1,0.91251737,False,True_2_Pred_1
new imfblog shows that long lasting credit booms that featured rapid construction growth never ended well,8,0,0,0.9199196,True,None
overall federal reserve temporary liquidity continues to shrink economy marketscreener,6,2,1,0.6824333,False,True_2_Pred_1
schweizerische nationalbank switzerland loses grip on world s lowest borrowing costs,6,2,2,0.3426931,True,None
some officials worried about the bank s decision to drop self imposed limits on the ecb s bond purchases,21,0,2,0.9939215,False,True_0_Pred_2
thailand has a limited space to deliver a strong dose of monetary policy central bank governor says as he cautio,21,2,2,0.8622963,True,None
the federal reserve s rescue of the overnight lending market appears to be having an unintended side effect it is j,20,0,1,0.5239892,False,True_0_Pred_1
uae stimulus to help bank liquidity but may increase problem loans moody s economy marketscreener,20,0,1,0.63861096,False,True_0_Pred_1
update 2 china cbank warns high financial risks amid rising economic headwinds,20,2,2,0.9773677,True,None
yellen blames enormous debt and buybacks for coming default wave morgan stanley says it is all the fed s fault,19,0,2,0.90315187,False,True_0_Pred_2
federal reserve chair powell no reason rising wages job gains can not continue,19,1,2,0.75508523,False,True_1_Pred_2
federal reserve chairman jerome powell said the u s economy is resilient even as he cited the potential threat,19,2,2,0.9990097,True,None
fed s bazooka soothes dollar funding squeeze,18,1,1,0.6549165,True,None
fed s daly says u s economy well placed to weather storms,18,2,2,0.85163856,True,None
fed s daly says us job market still has room to run,17,2,2,0.9677766,True,None
fed s kaplan inflation will be muted for some time radio,16,1,1,0.41264918,True,None
fed s mary daly says current interest rates put economy in a good place to weather the storms,16,2,2,0.9169389,True,None
fed s mester upbeat on outlook say central bank can watch and wait on interest rates,16,2,2,0.9805177,True,None
fed s rosengren says he is optimistic on economy,15,0,2,0.9001635,False,True_0_Pred_2
fed s rosengren says u s unlikely to have economic downturn in 2020,14,1,1,0.7831219,True,None
world bank s malpass upbeat on prospects for progress on debt relief economy marketscreener,14,2,2,0.87917584,True,None
commercial and industrial loans at all commercial banks fall to 2 345 trillion down 7 billion from a week earlie,14,2,2,0.9855468,True,None
czech interest rates could stay where they are for another year as global risks cloud the outlook for the export or,13,1,1,0.6577857,True,None
ecb bought record debt volumes last week in crisis fight economy marketscreener,13,1,1,0.56372666,True,None
federal reserve chairman jerome powell says central bank watching carefully as firms brace for wave of missed mortgage paymen,13,2,2,0.9889796,True,None
italy s top bank unveils new lending measures as firms battle cash crunch,12,0,0,0.91245127,True,None
the federal reserve may lower the rate on its support facility for money market funds strategists say,12,1,1,0.7917822,True,None
<TICKER> federal reserve will establish facility to facilitate lending to small businesses via the small business,12,1,1,0.82908463,True,None
<TICKER> <TICKER> <TICKER> federal reserve revives talf to bolster abs market,12,2,1,0.6448932,False,True_2_Pred_1
<TICKER> <TICKER> <TICKER> the federal reserve to establish term financing for small business loans,12,2,2,0.9988914,True,None
group asks g20 leaders to suspend debt repayments from poorest countries this will help focus critica,11,1,2,0.71953154,False,True_1_Pred_2
asset allocation committee outlook 2q2020 contagion economy markets investing,11,2,2,0.8900581,True,None
australia central bank pumps liquidity proposes bond buys to ease financial conditions,11,2,2,0.93485105,True,None
australia plans an additional a 66 billion 38 2 billion in stimulus for the coronavirus stricken economy includ,9,1,1,0.7525345,True,None
bank of israel expands its crisis qe with 13 6 billion in bond buying,9,2,0,0.69554836,False,True_2_Pred_0
brazil s central bank stepped in to prop up the currency,7,1,1,0.5456402,True,None
central bank actions will contribute to easing the economic impact of the pandemic governor gabriel,24,2,2,0.9651747,True,None
ecb makes it easier for banks to tap credit amid coronavirus crisis,23,2,2,0.92354316,True,None
ecb to ease collateral requirements for banks looking to borrow economy marketscreener,23,2,2,0.92411464,True,None
eib mustread eib bank lending survey for cesee shows optimistic opinion of the region positive profitability,22,2,2,0.9056138,True,None
fed saying aggressive action is needed starts unlimited qe,20,2,2,0.9791139,True,None
fed s quarles says 2 3 weeks away from getting loans to mid sized u s businesses through its newly created main st,20,2,2,0.94354534,True,None
fed s quarles main street loans like two to three weeks off as details finalized,20,2,2,0.9944003,True,None
governments and central banks globally have pledged a dizzying 3 trillion and counting but companies are struggli,19,2,2,0.99028534,True,None
